time	type	cc	gene
3hr	PM_B6.HFD	0.152552724516592	Alas1
3hr	PM_B6.HFD	0.00137344323924019	Angpt1
3hr	PM_B6.HFD	0.0869690151148665	Arg1
3hr	PM_B6.HFD	0.0508849874676942	Arg2
3hr	PM_B6.HFD	0.0165655597095723	Arhgap26
3hr	PM_B6.HFD	0.43481767844907	Arhgef3
3hr	PM_B6.HFD	0.586897696567839	Arid5a
3hr	PM_B6.HFD	0.0183812817349857	Armcx6
3hr	PM_B6.HFD	0.032712604654048	Arrdc4
3hr	PM_B6.HFD	0.00245351695045	Asap3
3hr	PM_B6.HFD	0.00306225516592298	Asns
3hr	PM_B6.HFD	0.0544582260777203	Atm
3hr	PM_B6.HFD	0.00188348012535408	Atp2b4
3hr	PM_B6.HFD	0.000753654865583501	B3gnt5
3hr	PM_B6.HFD	0.144898052627755	B430306N03Rik
3hr	PM_B6.HFD	0.151679730419257	Bambi
3hr	PM_B6.HFD	0.0405951778488077	Batf
3hr	PM_B6.HFD	0.646978701901739	Batf2
3hr	PM_B6.HFD	0.669858350301646	Bcl2a1a
3hr	PM_B6.HFD	0.625652738887746	Bcl2a1d
3hr	PM_B6.HFD	0.0492204091739389	Bcl2l11
3hr	PM_B6.HFD	0.0255462179596357	Bcor
3hr	PM_B6.HFD	0.0145804034272456	Bmp2
3hr	PM_B6.HFD	0.200593269493338	Bst1
3hr	PM_B6.HFD	0.00113558227136182	Btg2
3hr	PM_B6.HFD	0.000647631119322835	C920009B18Rik
3hr	PM_B6.HFD	0.00150578689735454	Cacna1d
3hr	PM_B6.HFD	0.0183996411675474	Cacnb3
3hr	PM_B6.HFD	0.800873304520347	Calhm6
3hr	PM_B6.HFD	0.0340439383716847	Card6
3hr	PM_B6.HFD	0.0450036288075803	Carmil1
3hr	PM_B6.HFD	0.656462039353368	Casp4
3hr	PM_B6.HFD	0.732847505427677	Cav1
3hr	PM_B6.HFD	0.450120581872213	Ccl12
3hr	PM_B6.HFD	0.000703643332412459	Ccl17
3hr	PM_B6.HFD	0.573273997106216	Ccl2
3hr	PM_B6.HFD	0.00478971712122745	Ccl22
3hr	PM_B6.HFD	0.708118259847309	Ccl3
3hr	PM_B6.HFD	0.730101767364565	Ccl4
3hr	PM_B6.HFD	0.72582315831752	Ccl5
3hr	PM_B6.HFD	0.174259202650264	Ccl7
3hr	PM_B6.HFD	0.042576487265796	Ccl8
3hr	PM_B6.HFD	0.0711740254921311	Ccnd1
3hr	PM_B6.HFD	0.00641625597466302	Ccnd2
3hr	PM_B6.HFD	0.0133610297336296	Ccne1
3hr	PM_B6.HFD	0.565516779184656	Ccr1
3hr	PM_B6.HFD	0.0189811063582507	Ccr3
3hr	PM_B6.HFD	0.27871356406808	Ccrl2
3hr	PM_B6.HFD	0.324281822042958	Cd14
3hr	PM_B6.HFD	0.00529305209204995	Cd163
3hr	PM_B6.HFD	0.0157157728061793	Cd200
3hr	PM_B6.HFD	0.000130731556285872	Cd300e
3hr	PM_B6.HFD	0.220684104545019	Cd300lf
3hr	PM_B6.HFD	0.000418656494061185	Cd34
3hr	PM_B6.HFD	0.0674581697766141	Cd38
3hr	PM_B6.HFD	0.451305420956118	Cd40
3hr	PM_B6.HFD	0.00538055609509476	Cd55
3hr	PM_B6.HFD	0.0608754855427251	Cd69
3hr	PM_B6.HFD	0.0722122798673538	Cd80
3hr	PM_B6.HFD	0.0464547022551441	Cd83
3hr	PM_B6.HFD	0.174103872755757	Cd86
3hr	PM_B6.HFD	0.420145318159903	Cdc42ep2
3hr	PM_B6.HFD	0.0206973815149226	Cdc42ep4
3hr	PM_B6.HFD	0.00221650406968651	Cdk5r1
3hr	PM_B6.HFD	0.143084176150687	Cemip2
3hr	PM_B6.HFD	0.0631672212589356	Ch25h
3hr	PM_B6.HFD	0.00850177636256738	Chil3
3hr	PM_B6.HFD	0.0101218344677032	Chst11
3hr	PM_B6.HFD	0.0118703921646712	Ciita
3hr	PM_B6.HFD	0.159656608278478	Cish
3hr	PM_B6.HFD	0.29006582294049	Cited2
3hr	PM_B6.HFD	0.0959851941426395	Clcf1
3hr	PM_B6.HFD	0.480570899087352	Clec4e
3hr	PM_B6.HFD	0.086879277082553	Clec4n
3hr	PM_B6.HFD	0.0543073399108576	Clec5a
3hr	PM_B6.HFD	0.00361668904452314	Clic5
3hr	PM_B6.HFD	0.0372772551503371	Clmp
3hr	PM_B6.HFD	1.03321681013942	Cmpk2
3hr	PM_B6.HFD	0.0670233436579723	Cnn3
3hr	PM_B6.HFD	0.000510797005029598	Col18a1
3hr	PM_B6.HFD	0.158642342992175	Col27a1
3hr	PM_B6.HFD	0.00102426305232384	Cp
3hr	PM_B6.HFD	0.279076093525864	Csf1
3hr	PM_B6.HFD	0.0149441105309857	Csf3
3hr	PM_B6.HFD	0.402049321127892	Csrnp1
3hr	PM_B6.HFD	0.0102065877259558	Cst7
3hr	PM_B6.HFD	0.0113120372616433	Ctla2a
3hr	PM_B6.HFD	0.124701905649183	Ctla2b
3hr	PM_B6.HFD	0.00165686327056005	Cx3cl1
3hr	PM_B6.HFD	0.495745961492712	Cxcl1
3hr	PM_B6.HFD	0.581799761087028	Cxcl10
3hr	PM_B6.HFD	0.00302274743186432	Cxcl11
3hr	PM_B6.HFD	0.0249560332374777	Cxcl14
3hr	PM_B6.HFD	0.897409786474074	Cxcl2
3hr	PM_B6.HFD	0.231852999270824	Cxcl3
3hr	PM_B6.HFD	0.0648959649187641	Cxcl9
3hr	PM_B6.HFD	0.0117111693244217	D16Ertd472e
3hr	PM_B6.HFD	0.000597842823581536	Ddit4
3hr	PM_B6.HFD	0.0024115349693521	Dio2
3hr	PM_B6.HFD	0.00126107627060273	Dmwd
3hr	PM_B6.HFD	0.144402711272633	Dmxl2
3hr	PM_B6.HFD	0.00394003595568482	Dnase1l3
3hr	PM_B6.HFD	0.0211222475905334	Dnmt3aos
3hr	PM_B6.HFD	0.106709188627501	Dusp1
3hr	PM_B6.HFD	0.0176507311613764	Dusp14
3hr	PM_B6.HFD	0.0189133428276558	Dusp16
3hr	PM_B6.HFD	0.0146153489739203	Dusp2
3hr	PM_B6.HFD	0.0447504839711393	Dusp4
3hr	PM_B6.HFD	0.0019874165215259	Dusp5
3hr	PM_B6.HFD	0.0880832210830866	Dusp6
3hr	PM_B6.HFD	0.00736293311221257	Dusp8
3hr	PM_B6.HFD	0.111224528310447	Edn1
3hr	PM_B6.HFD	0.172122276702338	Ednrb
3hr	PM_B6.HFD	0.00306312866101368	Egln3
3hr	PM_B6.HFD	0.00959168613839394	Egr1
3hr	PM_B6.HFD	0.238288718393259	Egr2
3hr	PM_B6.HFD	0.00593221622119262	Egr3
3hr	PM_B6.HFD	0.498512668721642	Ehd1
3hr	PM_B6.HFD	0.0259037403879194	Eno2
3hr	PM_B6.HFD	0.0695982198540058	Errfi1
3hr	PM_B6.HFD	0.414080129615355	Ets2
3hr	PM_B6.HFD	0.0335496831946635	Fabp7
3hr	PM_B6.HFD	0.134909435547899	Fam43a
3hr	PM_B6.HFD	0.680579255262531	Fcgr2b
3hr	PM_B6.HFD	0.713952384604864	Fgl2
3hr	PM_B6.HFD	0.0773106585136113	Flnb
3hr	PM_B6.HFD	0.292872495248111	Flrt3
3hr	PM_B6.HFD	0.000578104504806833	Flt1
3hr	PM_B6.HFD	0.0571512778296607	Fmnl2
3hr	PM_B6.HFD	0.0859366064419697	Fos
3hr	PM_B6.HFD	0.00239190791440167	Fosb
3hr	PM_B6.HFD	0.00741407779589201	Foxp4
3hr	PM_B6.HFD	0.151644094161318	Fpr1
3hr	PM_B6.HFD	0.147402416393479	Fpr2
3hr	PM_B6.HFD	0.215405570389094	Frmd6
3hr	PM_B6.HFD	0.00612999443598474	Fscn1
3hr	PM_B6.HFD	0.176818825569441	Fzd1
3hr	PM_B6.HFD	0.21874809309611	G530011O06Rik
3hr	PM_B6.HFD	0.0356701642620929	Gbp2b
3hr	PM_B6.HFD	0.91187346309353	Gbp7
3hr	PM_B6.HFD	0.164248324125169	Gclm
3hr	PM_B6.HFD	0.0916271467007106	Gcnt2
3hr	PM_B6.HFD	0.288008322670675	Gda
3hr	PM_B6.HFD	0.00733595713333296	Gdf15
3hr	PM_B6.HFD	0.119200809720105	Gem
3hr	PM_B6.HFD	0.0269494399530337	Gfi1
3hr	PM_B6.HFD	0.0310467814607308	Gja1
3hr	PM_B6.HFD	0.0438345625932298	Glipr2
3hr	PM_B6.HFD	0.00151716818546089	Gm16712
3hr	PM_B6.HFD	0.00302608520143545	Gm19026
3hr	PM_B6.HFD	0.0156613039451997	Gm1966
3hr	PM_B6.HFD	0.00144027231654072	Gm47283
3hr	PM_B6.HFD	0.770416446476392	Gm4951
3hr	PM_B6.HFD	0.00444482339972725	Gm5150
3hr	PM_B6.HFD	0.126407390873813	Gm6377
3hr	PM_B6.HFD	0.00254250145805355	Gm9855
3hr	PM_B6.HFD	0.368963616028866	Gna15
3hr	PM_B6.HFD	0.0123837032754555	Gng4
3hr	PM_B6.HFD	0.0975968419494727	Gpr132
3hr	PM_B6.HFD	0.0184439276907871	Gpr141
3hr	PM_B6.HFD	0.0720644532525039	Gpr18
3hr	PM_B6.HFD	0.00936676878657929	Gpr35
3hr	PM_B6.HFD	0.20515946084745	Gpr68
3hr	PM_B6.HFD	0.274622122692592	Gpr84
3hr	PM_B6.HFD	0.0500777471341051	Gpr85
3hr	PM_B6.HFD	0.00088034349725128	Grk3
3hr	PM_B6.HFD	0.232842866431069	Gsr
3hr	PM_B6.HFD	0.0736506463953253	Gsta3
3hr	PM_B6.HFD	0.0313975499941944	H1f2
3hr	PM_B6.HFD	0.0032300483358977	H2.Eb1
3hr	PM_B6.HFD	0.01491466779398	H2.K2
3hr	PM_B6.HFD	0.0660328230105546	H2.M2
3hr	PM_B6.HFD	0.00311289089535865	H60b
3hr	PM_B6.HFD	0.361714134095115	Hcar2
3hr	PM_B6.HFD	0.000703643332343939	Heatr9
3hr	PM_B6.HFD	0.451526658244654	Hhex
3hr	PM_B6.HFD	0.0084014656572079	Hilpda
3hr	PM_B6.HFD	0.288704732434692	Hivep3
3hr	PM_B6.HFD	0.00438799315043996	Hmga2
3hr	PM_B6.HFD	0.1829743399815	Hmox1
3hr	PM_B6.HFD	0.0662739586514069	Hopx
3hr	PM_B6.HFD	0.0857792416895277	Hp
3hr	PM_B6.HFD	0.000541248713282047	Hsd17b7
3hr	PM_B6.HFD	0.0549481560983321	Hspa1a
3hr	PM_B6.HFD	0.108899743083958	Hspa1b
3hr	PM_B6.HFD	0.137308961451809	Htr2a
3hr	PM_B6.HFD	0.0116023694602701	Htr2b
3hr	PM_B6.HFD	0.00145645026433021	Htra1
3hr	PM_B6.HFD	0.0856647431904564	Icam1
3hr	PM_B6.HFD	0.164590889652339	Icosl
3hr	PM_B6.HFD	0.00507757723874698	Idi1
3hr	PM_B6.HFD	0.00583381522852522	Ier2
3hr	PM_B6.HFD	0.228750409872094	Ier3
3hr	PM_B6.HFD	0.822081189252122	Ifi205
3hr	PM_B6.HFD	0.392717463208738	Ifi208
3hr	PM_B6.HFD	0.906717096514992	Ifit1
3hr	PM_B6.HFD	0.449565110591548	Ifit1bl1
3hr	PM_B6.HFD	0.88191514749504	Ifit2
3hr	PM_B6.HFD	0.699533173954238	Ifit3
3hr	PM_B6.HFD	0.60520167995368	Ifit3b
3hr	PM_B6.HFD	0.0740360765149605	Ifnb1
3hr	PM_B6.HFD	0.0864076658776714	Ifrd1
3hr	PM_B6.HFD	0.019548870219486	Igf2bp2
3hr	PM_B6.HFD	0.0012928867178994	Igsf9
3hr	PM_B6.HFD	0.725267691818063	Iigp1
3hr	PM_B6.HFD	0.00811352898750831	Il10
3hr	PM_B6.HFD	0.110398023431829	Il12b
3hr	PM_B6.HFD	0.00251237941745526	Il12rb1
3hr	PM_B6.HFD	0.00142016993431364	Il13
3hr	PM_B6.HFD	0.076766457393918	Il18rap
3hr	PM_B6.HFD	0.708297349362204	Il1a
3hr	PM_B6.HFD	0.695952498581803	Il1b
3hr	PM_B6.HFD	0.148104518716717	Il1rn
3hr	PM_B6.HFD	0.545657078709232	Il27
3hr	PM_B6.HFD	0.0145052149749512	Il4i1
3hr	PM_B6.HFD	0.378707478809296	Il4ra
3hr	PM_B6.HFD	0.390706791563177	Il6
3hr	PM_B6.HFD	0.0935339689753208	Inhba
3hr	PM_B6.HFD	0.0206150306435427	Intu
3hr	PM_B6.HFD	0.696893361389414	Irf1
3hr	PM_B6.HFD	0.00176965765997626	Irf3
3hr	PM_B6.HFD	0.00635811882591511	Irf4
3hr	PM_B6.HFD	0.966919874918691	Irf7
3hr	PM_B6.HFD	0.834961052329849	Irf8
3hr	PM_B6.HFD	0.0127531679299597	Irs2
3hr	PM_B6.HFD	0.00811769379874487	Itga9
3hr	PM_B6.HFD	0.0586271679779367	Itgal
3hr	PM_B6.HFD	0.0134048163916234	Itgb8
3hr	PM_B6.HFD	0.0568971212900205	Itpr1
3hr	PM_B6.HFD	0.272017910437292	Jag1
3hr	PM_B6.HFD	0.0057863857879289	Jdp2
3hr	PM_B6.HFD	0.345480870032462	Jun
3hr	PM_B6.HFD	0.0762611944113128	Junb
3hr	PM_B6.HFD	0.0833748837317059	Kcnj2
3hr	PM_B6.HFD	0.1267997173551	Kdm6b
3hr	PM_B6.HFD	0.00122675053376053	Kdr
3hr	PM_B6.HFD	0.0271906948998312	Klf2
3hr	PM_B6.HFD	0.328229183817862	Klf7
3hr	PM_B6.HFD	0.0214540449548958	Klf8
3hr	PM_B6.HFD	0.00140327080569848	Klra2
3hr	PM_B6.HFD	0.0154217155094533	Lad1
3hr	PM_B6.HFD	0.0786420679944007	Lcn2
3hr	PM_B6.HFD	0.147396134072058	Ldlr
3hr	PM_B6.HFD	0.175808565986253	Lif
3hr	PM_B6.HFD	0.0367822555948337	Lipg
3hr	PM_B6.HFD	0.0515318957346345	Lox
3hr	PM_B6.HFD	0.0145265996383747	Lpar1
3hr	PM_B6.HFD	0.108578171640283	Lratd2
3hr	PM_B6.HFD	0.00681046602468153	Lrp8
3hr	PM_B6.HFD	0.00154167299588727	Ltbp2
3hr	PM_B6.HFD	0.105354622335279	Ly6a
3hr	PM_B6.HFD	0.00074505585968329	Ly75
3hr	PM_B6.HFD	0.314568448593739	Maff
3hr	PM_B6.HFD	0.317646937638357	Malt1
3hr	PM_B6.HFD	0.430712178264098	Marcksl1
3hr	PM_B6.HFD	0.0134712604830086	Marco
3hr	PM_B6.HFD	0.162058930771136	Mefv
3hr	PM_B6.HFD	0.0046982431471723	Mfap3l
3hr	PM_B6.HFD	0.13341968008022	Mir155hg
3hr	PM_B6.HFD	0.209481524461341	Mmd
3hr	PM_B6.HFD	0.0248425912869838	Mmp13
3hr	PM_B6.HFD	0.00635268037611537	Mmp14
3hr	PM_B6.HFD	0.00289728383363434	Mmp3
3hr	PM_B6.HFD	0.0018987886809488	Mmp8
3hr	PM_B6.HFD	0.0247705111650196	Mmp9
3hr	PM_B6.HFD	0.00411057639752561	Mpp7
3hr	PM_B6.HFD	0.0810672019270372	Ms4a4a
3hr	PM_B6.HFD	0.247900872163277	Mt1
3hr	PM_B6.HFD	0.0883171721763392	Mt2
3hr	PM_B6.HFD	0.140831768629094	Mtfr2
3hr	PM_B6.HFD	0.0224168879139409	Mtus1
3hr	PM_B6.HFD	0.92273635337043	Mx1
3hr	PM_B6.HFD	0.750465036510616	Mx2
3hr	PM_B6.HFD	0.368959103308305	Mxd1
3hr	PM_B6.HFD	0.0311493541215922	Myc
3hr	PM_B6.HFD	0.00729935556386421	Mycl
3hr	PM_B6.HFD	0.00324866671786137	Myo1b
3hr	PM_B6.HFD	0.207572604970783	Nek6
3hr	PM_B6.HFD	0.00664931102296354	Nes
3hr	PM_B6.HFD	0.178632450098064	Nfil3
3hr	PM_B6.HFD	0.31380374456266	Nfkb1
3hr	PM_B6.HFD	0.0714504945109758	Nfkb2
3hr	PM_B6.HFD	0.107354722003229	Nfkbia
3hr	PM_B6.HFD	0.0732825381459989	Nfkbid
3hr	PM_B6.HFD	0.501792114614011	Nfkbie
3hr	PM_B6.HFD	0.745073156555312	Nfkbiz
3hr	PM_B6.HFD	0.142493568289597	Noct
3hr	PM_B6.HFD	0.00139380330113762	Nos2
3hr	PM_B6.HFD	0.347523069315029	Notch1
3hr	PM_B6.HFD	0.0038431153469442	Nqo1
3hr	PM_B6.HFD	0.00268974753644299	Nr4a1
3hr	PM_B6.HFD	0.101147078398289	Nr4a3
3hr	PM_B6.HFD	0.23196318849017	Oaf
3hr	PM_B6.HFD	0.523273986797752	Oasl1
3hr	PM_B6.HFD	0.0314311331333637	Odc1
3hr	PM_B6.HFD	0.0110303491865817	Olfml3
3hr	PM_B6.HFD	0.162652251971013	Olr1
3hr	PM_B6.HFD	0.168899585639833	Orai2
3hr	PM_B6.HFD	0.102845075955403	Osm
3hr	PM_B6.HFD	0.323131934871963	Otud1
3hr	PM_B6.HFD	0.109983249748901	P2ry13
3hr	PM_B6.HFD	0.104176700101837	P2ry2
3hr	PM_B6.HFD	0.00232419479261088	P4ha2
3hr	PM_B6.HFD	0.00121726849686721	Pcx
3hr	PM_B6.HFD	0.0779086288214709	Pde3b
3hr	PM_B6.HFD	0.644504136268825	Pde4b
3hr	PM_B6.HFD	0.00861997589361028	Pde5a
3hr	PM_B6.HFD	0.00602929050267041	Pde7b
3hr	PM_B6.HFD	0.202156725659067	Pdgfb
3hr	PM_B6.HFD	0.159195086198362	Pdlim7
3hr	PM_B6.HFD	0.0218049414845475	Pdpn
3hr	PM_B6.HFD	0.674765237945298	Peli1
3hr	PM_B6.HFD	0.374801421747654	Pfkfb3
3hr	PM_B6.HFD	0.313432751493162	Phlda1
3hr	PM_B6.HFD	0.290352206579854	Phldb1
3hr	PM_B6.HFD	0.0293567007274597	Pilra
3hr	PM_B6.HFD	0.0149793276648452	Pilrb1
3hr	PM_B6.HFD	0.00162639845647697	Pim2
3hr	PM_B6.HFD	0.186795740486284	Pim3
3hr	PM_B6.HFD	0.161082785682539	Pla2g7
3hr	PM_B6.HFD	0.00089592124688598	Plac8
3hr	PM_B6.HFD	0.0622224679154049	Plagl1
3hr	PM_B6.HFD	0.0748571240269952	Plat
3hr	PM_B6.HFD	0.0519034328252048	Plau
3hr	PM_B6.HFD	0.0675542229720612	Plekhg1
3hr	PM_B6.HFD	0.270182477524321	Plk2
3hr	PM_B6.HFD	0.0219464979311972	Plk3
3hr	PM_B6.HFD	0.0182055568706171	Plpp1
3hr	PM_B6.HFD	0.0334068687856154	Plpp3
3hr	PM_B6.HFD	0.0118447192960118	Pmaip1
3hr	PM_B6.HFD	0.177110809223386	Pmepa1
3hr	PM_B6.HFD	0.0029818843262574	Pou2f2
3hr	PM_B6.HFD	0.0207887343294751	Ppfia3
3hr	PM_B6.HFD	0.00220992684589437	Ppm1l
3hr	PM_B6.HFD	0.000647631120455699	Ppp1r12b
3hr	PM_B6.HFD	0.137758186865833	Ppp1r15a
3hr	PM_B6.HFD	0.0146103269644075	Prag1
3hr	PM_B6.HFD	0.00457461492564741	Prdm1
3hr	PM_B6.HFD	0.00165209145167537	Prdm9
3hr	PM_B6.HFD	0.0507408172142875	Procr
3hr	PM_B6.HFD	0.00508335423320471	Prokr1
3hr	PM_B6.HFD	0.00162859629882094	Prrg4
3hr	PM_B6.HFD	0.211733426732069	Ptafr
3hr	PM_B6.HFD	0.10418282138956	Ptch1
3hr	PM_B6.HFD	0.00559128880255132	Ptger4
3hr	PM_B6.HFD	0.047215428553449	Ptges
3hr	PM_B6.HFD	0.084281139501702	Ptgir
3hr	PM_B6.HFD	0.432301178808616	Ptgs2
3hr	PM_B6.HFD	0.69469474831402	Rab11fip1
3hr	PM_B6.HFD	0.135874231813719	Rab19
3hr	PM_B6.HFD	0.383240930282931	Ralgds
3hr	PM_B6.HFD	0.0114143446171533	Rapgef5
3hr	PM_B6.HFD	0.0309403824488057	Rasgrp1
3hr	PM_B6.HFD	0.0472885609359042	Rcan1
3hr	PM_B6.HFD	0.0742838005427158	Rela
3hr	PM_B6.HFD	0.0116660159799813	Retnla
3hr	PM_B6.HFD	0.00429431932551674	Rffl
3hr	PM_B6.HFD	0.259756135389743	Rgcc
3hr	PM_B6.HFD	0.00174492110760951	Rgs1
3hr	PM_B6.HFD	0.0069773079961217	Rgs3
3hr	PM_B6.HFD	0.00791100673011696	Rhof
3hr	PM_B6.HFD	0.234319417355018	Rhoh
3hr	PM_B6.HFD	0.0700072747116167	Rhou
3hr	PM_B6.HFD	0.144847288329327	Ripk2
3hr	PM_B6.HFD	0.333041591925656	Rnd1
3hr	PM_B6.HFD	0.362043972381914	Rnd3
3hr	PM_B6.HFD	0.0334549321205991	Rras2
3hr	PM_B6.HFD	0.865716429004165	Rsad2
3hr	PM_B6.HFD	0.0160491914338512	S100a8
3hr	PM_B6.HFD	0.00782929004604433	Saa3
3hr	PM_B6.HFD	0.0729657955282917	Samsn1
3hr	PM_B6.HFD	0.282311624137401	Scimp
3hr	PM_B6.HFD	0.0728156062345891	Scn1b
3hr	PM_B6.HFD	0.000739705976348675	Sdc2
3hr	PM_B6.HFD	0.412978102330054	Sdc4
3hr	PM_B6.HFD	0.00402837510587539	Sele
3hr	PM_B6.HFD	0.00320537139987763	Sema3c
3hr	PM_B6.HFD	0.493529340747334	Serpina3f
3hr	PM_B6.HFD	0.551961547119236	Serpina3g
3hr	PM_B6.HFD	0.132385111502776	Serpinb2
3hr	PM_B6.HFD	0.00204848394049548	Serpinb6b
3hr	PM_B6.HFD	0.0120463427650949	Serpinb9
3hr	PM_B6.HFD	0.00478760113786606	Serpinb9b
3hr	PM_B6.HFD	0.246839081529559	Serpine1
3hr	PM_B6.HFD	0.0652284620453206	Shisa3
3hr	PM_B6.HFD	0.00363481403008135	Siglece
3hr	PM_B6.HFD	0.0709600731274864	Sla
3hr	PM_B6.HFD	0.368256528472726	Slamf8
3hr	PM_B6.HFD	0.018022069610813	Slamf9
3hr	PM_B6.HFD	0.00461532981528355	Slc13a3
3hr	PM_B6.HFD	0.0949868876115361	Slc16a1
3hr	PM_B6.HFD	0.0144464552688154	Slc16a3
3hr	PM_B6.HFD	0.020506538544173	Slc25a25
3hr	PM_B6.HFD	0.249425879468552	Slc28a2
3hr	PM_B6.HFD	0.0932896287904469	Slc30a4
3hr	PM_B6.HFD	0.549111593706379	Slc7a11
3hr	PM_B6.HFD	0.126746133153133	Slc7a2
3hr	PM_B6.HFD	0.0152118623106201	Slco3a1
3hr	PM_B6.HFD	0.334477044444058	Slfn4
3hr	PM_B6.HFD	0.0167764242393742	Slpi
3hr	PM_B6.HFD	0.0268722139384023	Snn
3hr	PM_B6.HFD	0.00449736259394081	Socs1
3hr	PM_B6.HFD	0.279914998809768	Socs3
3hr	PM_B6.HFD	0.0280729988464646	Sod2
3hr	PM_B6.HFD	0.00378697990334307	Spaca6
3hr	PM_B6.HFD	0.0605926890361096	Spata13
3hr	PM_B6.HFD	0.123064111595079	Sphk1
3hr	PM_B6.HFD	0.219138219795848	Spic
3hr	PM_B6.HFD	0.109138317199494	Spsb1
3hr	PM_B6.HFD	0.357925578076693	Srxn1
3hr	PM_B6.HFD	0.0019898962532954	Stat4
3hr	PM_B6.HFD	0.0672226637022024	Swap70
3hr	PM_B6.HFD	0.00624409044724558	Syne2
3hr	PM_B6.HFD	0.0146024086167205	Taf4b
3hr	PM_B6.HFD	0.305985995848073	Tagap
3hr	PM_B6.HFD	0.000820642689129778	Tal2
3hr	PM_B6.HFD	0.0973215071114512	Tarm1
3hr	PM_B6.HFD	0.118088647934526	Tfec
3hr	PM_B6.HFD	0.919655285024192	Tgtp1
3hr	PM_B6.HFD	0.122325515593004	Thbs1
3hr	PM_B6.HFD	0.0601072526951942	Timp1
3hr	PM_B6.HFD	0.00136590481540549	Tle3
3hr	PM_B6.HFD	0.36451628946965	Tlr2
3hr	PM_B6.HFD	0.187918010923608	Tlr4
3hr	PM_B6.HFD	0.253077076494381	Tlr7
3hr	PM_B6.HFD	0.00067412937998321	Tlr9
3hr	PM_B6.HFD	0.0452006472040428	Tma16
3hr	PM_B6.HFD	0.000387993226235367	Tmc3
3hr	PM_B6.HFD	0.0176182558229473	Tmeff1
3hr	PM_B6.HFD	0.0024781923836979	Tmem178
3hr	PM_B6.HFD	0.0028136834530703	Tmem200b
3hr	PM_B6.HFD	0.00195215296032484	Tmem26
3hr	PM_B6.HFD	0.000998099504985953	Tmtc2
3hr	PM_B6.HFD	0.00166190033550782	Tnc
3hr	PM_B6.HFD	0.712594112751346	Tnf
3hr	PM_B6.HFD	0.642175765084693	Tnfaip3
3hr	PM_B6.HFD	0.606902207519849	Tnfsf10
3hr	PM_B6.HFD	0.0179822117078406	Tnfsf14
3hr	PM_B6.HFD	0.160979002659551	Tnfsf15
3hr	PM_B6.HFD	0.0109805722462483	Tnfsf4
3hr	PM_B6.HFD	0.00676592124056388	Tnfsf8
3hr	PM_B6.HFD	0.353559483851517	Tnfsf9
3hr	PM_B6.HFD	0.00215112948422559	Tnip3
3hr	PM_B6.HFD	0.296946933902049	Traf1
3hr	PM_B6.HFD	0.101374733928652	Trem1
3hr	PM_B6.HFD	0.00248442592445563	Treml4
3hr	PM_B6.HFD	0.0391000958913864	Trib1
3hr	PM_B6.HFD	0.0137817587286384	Trib3
3hr	PM_B6.HFD	0.424341967082184	Trim21
3hr	PM_B6.HFD	0.536654955062478	Trim30c
3hr	PM_B6.HFD	0.165949507294855	Trim36
3hr	PM_B6.HFD	0.0354558633382342	Tsku
3hr	PM_B6.HFD	0.276196077999317	Ttc39b
3hr	PM_B6.HFD	0.0152243916709291	U90926
3hr	PM_B6.HFD	0.117653689271345	Upp1
3hr	PM_B6.HFD	0.0929389861925054	Vcam1
3hr	PM_B6.HFD	0.021615447835639	Vcan
3hr	PM_B6.HFD	0.00119413734699615	Vegfc
3hr	PM_B6.HFD	0.00115492624473595	Xcr1
3hr	PM_B6.HFD	0.384321065068077	Zc3h12a
3hr	PM_B6.HFD	0.214526909803082	Zc3h12c
3hr	PM_B6.HFD	0.0332558714914764	Zeb1
3hr	PM_B6.HFD	0.00338859475168612	Zfp324
3hr	PM_B6.HFD	0.33272418407917	Zfp36
3hr	PM_B6.HFD	0.00271657475783397	Zfp811
3hr	PM_B6.HFD	0.135243142297419	Zhx2
3hr	PM_B6.HFD	0.0324633471566976	Znrf3
